syndrome_name,group,features_tested,significant_features,high_priority_features,max_abs_hedges_g,median_abs_hedges_g,disease_n,matched_healthy_n
"SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1; SGBS1",Middle Eastern,125,0,0,1.5461134299956558,0.46795562210407027,5,142
SIX2,European,125,12,0,2.3313406898487643,0.640122092816583,5,143
"SKELETAL DYSPLASIA, MILD, WITH JOINT LAXITY AND ADVANCED BONE AGE; SDJLABA",European,125,0,0,1.789085450497996,0.2908589771385854,3,143
SKRABAN-DEARDORFF SYNDROME; SKDEAS,European,125,6,5,1.2992426216547428,0.3146657377529109,16,143
SMITH-KINGSMORE SYNDROME; SKS,African,125,0,0,1.4989201216205223,0.48281681283415173,2,143
SMITH-KINGSMORE SYNDROME; SKS,European,125,4,0,1.5306369804067324,0.44839273221692993,8,143
SMITH-LEMLI-OPITZ SYNDROME; SLOS,African,125,0,0,2.1626548526042164,0.5049760198733885,2,143
SMITH-LEMLI-OPITZ SYNDROME; SLOS,European,125,29,3,1.0023723783702123,0.32113013891337777,33,143
SMITH-LEMLI-OPITZ SYNDROME; SLOS,Middle Eastern,125,4,0,2.397843355540766,0.45181917098209706,4,142
SMITH-MAGENIS SYNDROME; SMS,European,125,41,8,1.1150817476753583,0.2678827972833902,76,143
SMITH-MAGENIS SYNDROME; SMS,Latino/Hispanic,125,0,0,1.5006793678272852,0.4089439525010668,7,143
SMITH-MAGENIS SYNDROME; SMS,South Asian,125,20,0,1.6927922571843332,0.48415672012559746,8,143
SNIJDERS BLOK-CAMPEAU SYNDROME; SNIBCPS,European,125,3,3,1.5896066022154907,0.39078505055653057,12,143
SOTOS SYNDROME; SOTOS,African,125,52,44,2.347792483024493,0.6398353288190209,11,143
SOTOS SYNDROME; SOTOS,East Asian,125,0,0,2.4401715679610265,0.44606512213640837,4,143
SOTOS SYNDROME; SOTOS,European,125,68,7,1.1038667278769694,0.3385054743567128,64,143
SOTOS SYNDROME; SOTOS,Latino/Hispanic,125,0,0,1.9204218583336383,0.5222748269262877,2,143
SOTOS SYNDROME; SOTOS,Middle Eastern,125,0,0,2.188820748130099,0.5652000922645075,2,142
SOTOS SYNDROME; SOTOS,SE Asian,125,0,0,3.5115102387156214,0.5048324795385671,4,143
SOTOS SYNDROME; SOTOS,South Asian,125,69,61,2.422496408869322,0.8244093551923974,10,143
"SPASTIC PARAPLEGIA 50, AUTOSOMAL RECESSIVE; SPG50",Middle Eastern,125,0,0,1.4921833682464352,0.4391944405416627,4,142
SPINOCEREBELLAR ATAXIA 26; SCA26,European,125,0,0,2.216002665583593,0.8522540528729867,2,143
"SPINOCEREBELLAR ATAXIA 42, EARLY-ONSET, SEVERE, WITH NEURODEVELOPMENTAL DEFICITS; SCA42ND",European,125,0,0,1.5557435428940667,0.44742826055537693,5,143
"SPONDYLOEPIMETAPHYSEAL DYSPLASIA, ISIDOR-TOUTAIN TYPE; SEMDIST",European,125,0,0,2.102802339553337,0.32654055237163504,3,143
SPONDYLOEPIPHYSEAL DYSPLASIA CONGENITA; SEDC,African,125,31,0,2.865775311324489,0.7161278058387658,5,143
STANKIEWICZ-ISIDOR SYNDROME; STISS,European,125,2,0,1.5603987520063356,0.37662065979029735,7,143
STEEL SYNDROME; STLS,European,125,0,0,3.3361564659243235,0.6392649760932955,2,143
STRUCTURAL BRAIN ANOMALIES WITH IMPAIRED INTELLECTUAL DEVELOPMENT AND CRANIOSYNOSTOSIS; BAIDCS,European,125,0,0,2.235390036787944,0.4499105417046081,4,143
SULEIMAN-EL-HATTAB SYNDROME; SULEHS,Middle Eastern,125,0,0,3.6668964541345073,0.4203807050940387,3,142
SWEENEY-COX SYNDROME; SWCOS,European,125,0,0,3.327221894540575,0.7401687103757097,3,143
Seckel syndrome,European,125,0,0,1.6270199762858732,0.44067305766043274,4,143
Seckel syndrome,Middle Eastern,125,14,13,1.931901755145524,0.32809799981749527,12,142
"Short stature, facial dysmorphism, and skeletal anomalies with or without cardiac anomalies",European,125,1,0,2.43696820766484,0.5488065543115004,6,143
Silver-Russell syndrome,European,125,2,0,2.1779431301068564,0.41611092604768124,5,143
"Skin creases, congenital symmetric circumferential",East Asian,125,0,0,3.2716106960654705,0.7016993082572894,2,143
"Skin creases, congenital symmetric circumferential",European,125,0,0,2.5102495946418983,0.3799212008346819,4,143
Spondylometaphyseal dysplasia,African,125,0,0,4.395895026757497,0.7403006562855353,2,143
Stickler syndrome,African,125,26,23,2.372067504787919,0.428237781066154,11,143
Stickler syndrome,European,125,23,0,1.9338628597679173,0.4683315324014896,6,143
Stickler syndrome,Middle Eastern,125,23,0,2.0302361034458207,0.4867428545182485,5,142
TAF4,European,125,0,0,1.171327711693359,0.3999354090748457,6,143
TAKENOUCHI-KOSAKI SYNDROME; TKS,African,125,0,0,2.6554426194745293,0.581052660821574,4,143
TAKENOUCHI-KOSAKI SYNDROME; TKS,East Asian,125,0,0,1.7626240653785505,0.5353024010751514,3,143
TAKENOUCHI-KOSAKI SYNDROME; TKS,European,125,0,0,1.1681745498176193,0.2557054061524775,13,143
TATTON-BROWN-RAHMAN SYNDROME; TBRS,East Asian,125,0,0,1.6535781413082056,0.40160957380417794,4,143
TATTON-BROWN-RAHMAN SYNDROME; TBRS,European,125,35,7,1.0316680113987895,0.18908403628073103,34,143
TCEAL1,European,125,0,0,1.6396295378506618,0.270856448966483,5,143
TOLCHIN-LE CAIGNEC SYNDROME; TOLCAS,European,125,0,0,1.5442453676260075,0.3626081112399661,6,143
TONNE-KALSCHEUER SYNDROME; TOKAS,European,125,0,0,1.4772244435273063,0.23541618514486604,6,143
TRICHOHEPATONEURODEVELOPMENTAL SYNDROME; THNS,European,125,0,0,2.3323853995988753,0.6476897991339582,2,143
TURNPENNY-FRY SYNDROME; TPFS,European,125,51,33,1.8017987339688406,0.5248735381411631,11,143
Teebi hypertelorism syndrome,European,125,49,32,3.7269376627810633,0.4370615598602659,15,143
Three M syndrome,East Asian,125,0,0,3.1747513146700514,0.5930120877910859,2,143
Three M syndrome,European,125,0,0,3.3670163520084597,0.5586905182606385,3,143
Treacher Collins syndrome,African,125,21,0,3.8259262393155278,0.6961794966673033,3,143
Treacher Collins syndrome,East Asian,125,0,0,2.9199511662850823,0.30150527344598027,4,143
Treacher Collins syndrome,European,125,37,12,1.7023025420979225,0.3167661759134241,35,143
Treacher Collins syndrome,Middle Eastern,125,0,0,2.8850723995071585,0.6002462896532863,2,142
Trichohepatoenteric syndrome,East Asian,125,11,0,2.8847902046890503,0.36805168664752086,5,143
Trichohepatoenteric syndrome,Middle Eastern,125,0,0,1.59568763221335,0.33261938972166816,3,142
Trichorhinophalangeal syndrome,East Asian,125,18,0,1.8881212507966707,0.38443117195334814,7,143
Trichorhinophalangeal syndrome,European,125,29,19,1.3104344196518198,0.3381773638284896,17,143
Trichorhinophalangeal syndrome,Middle Eastern,125,40,0,2.655789848625688,0.4693751522264448,9,142
Trichorhinophalangeal syndrome,SE Asian,125,0,0,1.3526190855110203,0.3394550079789215,5,143
Tuberous sclerosis,African,125,0,0,2.1552380315427326,0.6303655374463214,2,143
Tuberous sclerosis,European,125,0,0,1.562084392600736,0.33892125638417275,3,143
Urofacial syndrome,Middle Eastern,125,0,0,1.0810290964971692,0.38296240020700767,4,142
VAN DEN ENDE-GUPTA SYNDROME; VDEGS,European,125,0,0,3.488399965685978,0.5100614687875084,2,143
VAN DER WOUDE SYNDROME 1; VWS1,East Asian,125,0,0,2.2613938142724406,0.5498099747568783,2,143
VAN DER WOUDE SYNDROME 1; VWS1,European,125,0,0,2.7606968061670094,0.5751380946257687,2,143
VELOCARDIOFACIAL SYNDROME; VCFS,East Asian,125,0,0,1.8234944470920398,0.3986088945619743,2,143
VERHEIJ SYNDROME; VRJS,European,125,22,8,1.2825503435809023,0.2649667185114193,21,143
VICI SYNDROME; VICIS,European,125,0,0,2.296930130524372,0.4776236543733282,4,143
VICI SYNDROME; VICIS,Middle Eastern,125,0,0,2.37088958331122,0.5788293425672493,2,142
Van Maldergem syndrome,African,125,3,0,2.2822945502424146,0.624098889091244,6,143
WARSAW BREAKAGE SYNDROME; WABS,European,125,0,0,1.6354311632936198,0.49995262316720174,2,143
WEAVER SYNDROME; WVS,European,125,19,8,1.2320579304189372,0.19930338702228423,40,143
WEAVER SYNDROME; WVS,Latino/Hispanic,125,8,0,2.464530600500948,0.5591260845827674,5,143
WEAVER SYNDROME; WVS,Middle Eastern,125,0,0,2.5443229456390024,0.41127897683710174,2,142
WEISS-KRUSZKA SYNDROME; WSKA,European,125,13,13,1.462359735341111,0.3956606329488269,10,143
WHITE-SUTTON SYNDROME; WHSUS,African,125,0,0,2.526470271977353,0.3755194508049458,2,143
WHITE-SUTTON SYNDROME; WHSUS,East Asian,125,0,0,1.1112881382903694,0.3097600139075884,3,143
WHITE-SUTTON SYNDROME; WHSUS,European,125,19,10,1.2347928381562954,0.34294055792110595,15,143
WHITE-SUTTON SYNDROME; WHSUS,Middle Eastern,125,0,0,1.3801188668517543,0.2491740592813866,3,142
WIEDEMANN-STEINER SYNDROME; WDSTS,African,125,0,0,1.9363557155195295,0.38886489640927424,4,143
WIEDEMANN-STEINER SYNDROME; WDSTS,East Asian,125,39,0,1.9480998338880828,0.5353285146540079,9,143
WIEDEMANN-STEINER SYNDROME; WDSTS,European,125,55,8,0.9673141844420956,0.29183883557154533,71,143
WIEDEMANN-STEINER SYNDROME; WDSTS,Latino/Hispanic,125,0,0,1.2017776253313082,0.3306486167273341,3,143
WIEDEMANN-STEINER SYNDROME; WDSTS,Middle Eastern,125,1,0,2.027884733136175,0.46265856071033407,7,142
WILLIAMS-BEUREN SYNDROME; WBS,African,125,64,21,1.294963041396051,0.42283779154815837,34,143
WILLIAMS-BEUREN SYNDROME; WBS,East Asian,125,16,16,1.6802528280974423,0.4163869487934712,11,143
WILLIAMS-BEUREN SYNDROME; WBS,European,125,33,4,1.2029780420557643,0.27939218174108715,77,143
WILLIAMS-BEUREN SYNDROME; WBS,Latino/Hispanic,125,69,15,1.667648067943114,0.48186645150430857,40,143
WILLIAMS-BEUREN SYNDROME; WBS,Middle Eastern,125,22,21,1.8655243486394408,0.3843214576477303,11,142
WILLIAMS-BEUREN SYNDROME; WBS,SE Asian,125,30,0,1.8799746416797403,0.3896875082854839,8,143
WILLIAMS-BEUREN SYNDROME; WBS,South Asian,125,67,37,2.0193558675115577,0.49027719365329103,49,143
WITTEVEEN-KOLK SYNDROME; WITKOS,European,125,66,19,1.8173678752411573,0.434657398952027,31,143
WOLF-HIRSCHHORN SYNDROME; WHS,European,125,0,0,2.078748077450935,0.5402548408662853,2,143
WOLF-HIRSCHHORN SYNDROME; WHS,South Asian,125,26,0,2.1665738903677756,0.4800858556279844,8,143
WRINKLY SKIN SYNDROME; WSS,Middle Eastern,125,0,0,1.625406843094301,0.5330359467089761,2,142
Waardenburg syndrome,African,125,0,0,3.5915190698642503,0.5735933219057929,3,143
Waardenburg syndrome,European,125,20,0,2.073029041206987,0.41724523559804844,7,143
Waardenburg syndrome,Middle Eastern,125,0,0,2.249932203030635,0.4142195942075576,3,142
Waardenburg syndrome,South Asian,125,0,0,1.5185927080088408,0.4604918369116376,5,143
XIA-GIBBS SYNDROME; XIGIS,European,125,0,0,1.0426626512637203,0.4005321002092093,6,143
YOU-HOOVER-FONG SYNDROME; YHFS,European,125,0,0,1.0902638813466623,0.3476715748402408,6,143
YWHAZ,European,125,14,0,2.160286341179387,0.6793278077685557,5,143
ZTTK SYNDROME; ZTTKS,East Asian,125,0,0,1.7758620132826506,0.31145273040269317,5,143
ZTTK SYNDROME; ZTTKS,European,125,44,5,0.9380209700765298,0.3318416482805992,26,143
Zimmermann-Laband syndrome,European,125,0,0,1.120552623755039,0.2476397454449463,10,143
