syndrome_name,group,features_tested,significant_features,high_priority_features,max_abs_hedges_g,median_abs_hedges_g,disease_n,matched_healthy_n
"SHORT STATURE, ONYCHODYSPLASIA, FACIAL DYSMORPHISM, AND HYPOTRICHOSIS; SOFT",Asian,125,0,0,3.3589196083648925,0.6357113531898696,2,571
"SHORT STATURE, ONYCHODYSPLASIA, FACIAL DYSMORPHISM, AND HYPOTRICHOSIS; SOFT",European,125,15,0,1.8460547280619657,0.40391660650517575,9,143
"SHORT STATURE, RHIZOMELIC, WITH MICROCEPHALY, MICROGNATHIA, AND DEVELOPMENTAL DELAY; SRMMD",Asian,125,0,0,1.9182180346832896,0.47805804520781653,2,571
"SHORT STATURE, RHIZOMELIC, WITH MICROCEPHALY, MICROGNATHIA, AND DEVELOPMENTAL DELAY; SRMMD",European,125,0,0,2.7941201143209717,0.6076168348144143,2,143
SHORT SYNDROME,Asian,125,0,0,3.4573474779645816,0.6485934685497308,2,571
SHORT SYNDROME,European,125,30,0,1.9474589935554567,0.5791557643369358,7,143
SHPRINTZEN-GOLDBERG CRANIOSYNOSTOSIS SYNDROME; SGS,European,125,0,0,2.653803629777017,0.5201303739435277,3,143
SHUKLA-VERNON SYNDROME; SHUVER,Asian,125,0,0,2.4230467514432426,0.6391838662258256,2,571
SIFRIM-HITZ-WEISS SYNDROME; SIHIWES,European,125,8,0,2.3064536965526283,0.3416624012193845,6,143
"SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1; SGBS1",Asian,125,0,0,1.6823573951946602,0.36365377475436444,6,571
"SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1; SGBS1",European,125,15,15,1.859329480231375,0.327682921794739,11,143
SIX2,European,125,12,0,2.3313406898487643,0.640122092816583,5,143
"SKELETAL DYSPLASIA, MILD, WITH JOINT LAXITY AND ADVANCED BONE AGE; SDJLABA",European,125,0,0,1.789085450497996,0.2908589771385854,3,143
SKRABAN-DEARDORFF SYNDROME; SKDEAS,European,125,6,5,1.2992426216547428,0.3146657377529109,16,143
SMITH-KINGSMORE SYNDROME; SKS,African,125,0,0,1.4989201216205223,0.48281681283415173,2,143
SMITH-KINGSMORE SYNDROME; SKS,European,125,4,0,1.5306369804067324,0.44839273221692993,8,143
SMITH-LEMLI-OPITZ SYNDROME; SLOS,African,125,0,0,2.1626548526042164,0.5049760198733885,2,143
SMITH-LEMLI-OPITZ SYNDROME; SLOS,Asian,125,23,0,2.8708348100649115,0.43177503406079437,5,571
SMITH-LEMLI-OPITZ SYNDROME; SLOS,European,125,29,3,1.0023723783702123,0.32113013891337777,33,143
SMITH-LEMLI-OPITZ SYNDROME; SLOS,Others,125,0,0,1.892542515107736,0.5477696918388133,2,143
SMITH-MAGENIS SYNDROME; SMS,Asian,125,16,15,1.3277626354930745,0.46284024787534933,10,571
SMITH-MAGENIS SYNDROME; SMS,European,125,41,8,1.1150817476753583,0.2678827972833902,76,143
SMITH-MAGENIS SYNDROME; SMS,Others,125,0,0,1.5006793678272852,0.4089439525010668,7,143
SNIJDERS BLOK-CAMPEAU SYNDROME; SNIBCPS,European,125,3,3,1.5896066022154907,0.39078505055653057,12,143
SOTOS SYNDROME; SOTOS,African,125,52,44,2.347792483024493,0.6398353288190209,11,143
SOTOS SYNDROME; SOTOS,Asian,125,63,35,2.1557027169545147,0.4834209610536799,20,571
SOTOS SYNDROME; SOTOS,European,125,68,7,1.1038667278769694,0.3385054743567128,64,143
SOTOS SYNDROME; SOTOS,Others,125,0,0,1.9204218583336383,0.5222748269262877,2,143
"SPASTIC PARAPLEGIA 50, AUTOSOMAL RECESSIVE; SPG50",Asian,125,0,0,1.517126486814026,0.4229996567599684,4,571
SPINOCEREBELLAR ATAXIA 26; SCA26,European,125,0,0,2.216002665583593,0.8522540528729867,2,143
"SPINOCEREBELLAR ATAXIA 42, EARLY-ONSET, SEVERE, WITH NEURODEVELOPMENTAL DEFICITS; SCA42ND",European,125,0,0,1.5557435428940667,0.44742826055537693,5,143
"SPONDYLOEPIMETAPHYSEAL DYSPLASIA, ISIDOR-TOUTAIN TYPE; SEMDIST",European,125,0,0,2.102802339553337,0.32654055237163504,3,143
SPONDYLOEPIPHYSEAL DYSPLASIA CONGENITA; SEDC,African,125,31,0,2.865775311324489,0.7161278058387658,5,143
STANKIEWICZ-ISIDOR SYNDROME; STISS,European,125,2,0,1.5603987520063356,0.37662065979029735,7,143
STEEL SYNDROME; STLS,Asian,125,0,0,2.887231945436569,0.7060215541805843,2,571
STEEL SYNDROME; STLS,European,125,0,0,3.3361564659243235,0.6392649760932955,2,143
STRUCTURAL BRAIN ANOMALIES WITH IMPAIRED INTELLECTUAL DEVELOPMENT AND CRANIOSYNOSTOSIS; BAIDCS,European,125,0,0,2.235390036787944,0.4499105417046081,4,143
SULEIMAN-EL-HATTAB SYNDROME; SULEHS,Asian,125,0,0,3.491801218073127,0.4391845108550311,3,571
SWEENEY-COX SYNDROME; SWCOS,European,125,0,0,3.327221894540575,0.7401687103757097,3,143
Seckel syndrome,Asian,125,24,15,1.5161391164253788,0.358954287938669,14,571
Seckel syndrome,European,125,0,0,1.6270199762858732,0.44067305766043274,4,143
"Short stature, facial dysmorphism, and skeletal anomalies with or without cardiac anomalies",European,125,1,0,2.43696820766484,0.5488065543115004,6,143
Silver-Russell syndrome,European,125,2,0,2.1779431301068564,0.41611092604768124,5,143
Silver-Russell syndrome,Others,125,25,0,2.577251641141908,0.7538480099836627,4,143
"Skin creases, congenital symmetric circumferential",Asian,125,0,0,3.3149800653810284,0.8366463503522951,2,571
"Skin creases, congenital symmetric circumferential",European,125,0,0,2.5102495946418983,0.3799212008346819,4,143
Spondylometaphyseal dysplasia,African,125,0,0,4.395895026757497,0.7403006562855353,2,143
Stickler syndrome,African,125,26,23,2.372067504787919,0.428237781066154,11,143
Stickler syndrome,Asian,125,4,0,1.6978292026943513,0.5171822226184336,6,571
Stickler syndrome,European,125,23,0,1.9338628597679173,0.4683315324014896,6,143
TAF4,European,125,0,0,1.171327711693359,0.3999354090748457,6,143
TAKENOUCHI-KOSAKI SYNDROME; TKS,African,125,0,0,2.6554426194745293,0.581052660821574,4,143
TAKENOUCHI-KOSAKI SYNDROME; TKS,Asian,125,0,0,1.7993477712818207,0.5658807350272885,3,571
TAKENOUCHI-KOSAKI SYNDROME; TKS,European,125,0,0,1.1681745498176193,0.2557054061524775,13,143
TATTON-BROWN-RAHMAN SYNDROME; TBRS,Asian,125,3,0,2.159275904237992,0.3762751918245792,5,571
TATTON-BROWN-RAHMAN SYNDROME; TBRS,European,125,35,7,1.0316680113987895,0.18908403628073103,34,143
TCEAL1,European,125,0,0,1.6396295378506618,0.270856448966483,5,143
TCEAL1,Others,125,0,0,2.090717069127366,0.37396818216213346,2,143
TOLCHIN-LE CAIGNEC SYNDROME; TOLCAS,European,125,0,0,1.5442453676260075,0.3626081112399661,6,143
TONNE-KALSCHEUER SYNDROME; TOKAS,European,125,0,0,1.4772244435273063,0.23541618514486604,6,143
TRICHOHEPATONEURODEVELOPMENTAL SYNDROME; THNS,European,125,0,0,2.3323853995988753,0.6476897991339582,2,143
TURNPENNY-FRY SYNDROME; TPFS,European,125,51,33,1.8017987339688406,0.5248735381411631,11,143
Teebi hypertelorism syndrome,European,125,49,32,3.7269376627810633,0.4370615598602659,15,143
Three M syndrome,Asian,125,0,0,2.117125902856214,0.409410313857511,3,571
Three M syndrome,European,125,0,0,3.3670163520084597,0.5586905182606385,3,143
Three M syndrome,Others,125,55,0,2.8950791836674417,0.7231902689532862,7,143
Treacher Collins syndrome,African,125,21,0,3.8259262393155278,0.6961794966673033,3,143
Treacher Collins syndrome,Asian,125,20,14,2.027581616541832,0.3340682862120926,18,571
Treacher Collins syndrome,European,125,37,12,1.7023025420979225,0.3167661759134241,35,143
Trichohepatoenteric syndrome,Asian,125,3,0,1.4454116139498834,0.316398200804921,8,571
Trichorhinophalangeal syndrome,Asian,125,57,21,2.0489548359952368,0.3693009392111354,22,571
Trichorhinophalangeal syndrome,European,125,29,19,1.3104344196518198,0.3381773638284896,17,143
Tuberous sclerosis,African,125,0,0,2.1552380315427326,0.6303655374463214,2,143
Tuberous sclerosis,European,125,0,0,1.562084392600736,0.33892125638417275,3,143
Urofacial syndrome,Asian,125,0,0,1.292692036592372,0.32758878232111843,4,571
VAN DEN ENDE-GUPTA SYNDROME; VDEGS,European,125,0,0,3.488399965685978,0.5100614687875084,2,143
VAN DER WOUDE SYNDROME 1; VWS1,Asian,125,0,0,2.0825167241491807,0.498153062410517,2,571
VAN DER WOUDE SYNDROME 1; VWS1,European,125,0,0,2.7606968061670094,0.5751380946257687,2,143
VELOCARDIOFACIAL SYNDROME; VCFS,Asian,125,0,0,2.148842063142392,0.526521093229847,2,571
VERHEIJ SYNDROME; VRJS,European,125,22,8,1.2825503435809023,0.2649667185114193,21,143
VICI SYNDROME; VICIS,Asian,125,0,0,2.3065339228041104,0.5318952818595584,3,571
VICI SYNDROME; VICIS,European,125,0,0,2.296930130524372,0.4776236543733282,4,143
VICI SYNDROME; VICIS,Others,125,0,0,2.6412206682018096,0.3518883134641269,2,143
Van Maldergem syndrome,African,125,3,0,2.2822945502424146,0.624098889091244,6,143
WARSAW BREAKAGE SYNDROME; WABS,European,125,0,0,1.6354311632936198,0.49995262316720174,2,143
WEAVER SYNDROME; WVS,Asian,125,0,0,1.9513845331378115,0.34351449920135074,3,571
WEAVER SYNDROME; WVS,European,125,19,8,1.2320579304189372,0.19930338702228423,40,143
WEAVER SYNDROME; WVS,Others,125,8,0,2.464530600500948,0.5591260845827674,5,143
WEISS-KRUSZKA SYNDROME; WSKA,European,125,13,13,1.462359735341111,0.3956606329488269,10,143
WHITE-SUTTON SYNDROME; WHSUS,African,125,0,0,2.526470271977353,0.3755194508049458,2,143
WHITE-SUTTON SYNDROME; WHSUS,Asian,125,0,0,0.9996832033268356,0.2673627868061947,7,571
WHITE-SUTTON SYNDROME; WHSUS,European,125,19,10,1.2347928381562954,0.34294055792110595,15,143
WIEDEMANN-STEINER SYNDROME; WDSTS,African,125,0,0,1.9363557155195295,0.38886489640927424,4,143
WIEDEMANN-STEINER SYNDROME; WDSTS,Asian,125,78,15,1.8401578313901275,0.40455940860935674,35,571
WIEDEMANN-STEINER SYNDROME; WDSTS,European,125,55,8,0.9673141844420956,0.29183883557154533,71,143
WIEDEMANN-STEINER SYNDROME; WDSTS,Others,125,0,0,1.475164972097755,0.25429910316652343,5,143
WILLIAMS-BEUREN SYNDROME; WBS,African,125,64,21,1.294963041396051,0.42283779154815837,34,143
WILLIAMS-BEUREN SYNDROME; WBS,Asian,125,89,34,1.7366460321401396,0.4609205300325831,82,571
WILLIAMS-BEUREN SYNDROME; WBS,European,125,33,4,1.2029780420557643,0.27939218174108715,77,143
WILLIAMS-BEUREN SYNDROME; WBS,Others,125,61,11,1.734546518069916,0.41155114945540217,61,143
WITTEVEEN-KOLK SYNDROME; WITKOS,European,125,66,19,1.8173678752411573,0.434657398952027,31,143
WOLF-HIRSCHHORN SYNDROME; WHS,Asian,125,24,0,2.4406677844394755,0.4263125619968353,8,571
WOLF-HIRSCHHORN SYNDROME; WHS,European,125,0,0,2.078748077450935,0.5402548408662853,2,143
WRINKLY SKIN SYNDROME; WSS,Asian,125,0,0,1.6892864733576476,0.5718596268414443,2,571
Waardenburg syndrome,African,125,0,0,3.5915190698642503,0.5735933219057929,3,143
Waardenburg syndrome,Asian,125,16,0,1.5859720334233267,0.395609314741376,9,571
Waardenburg syndrome,European,125,20,0,2.073029041206987,0.41724523559804844,7,143
XIA-GIBBS SYNDROME; XIGIS,European,125,0,0,1.0426626512637203,0.4005321002092093,6,143
YOU-HOOVER-FONG SYNDROME; YHFS,European,125,0,0,1.0902638813466623,0.3476715748402408,6,143
YWHAZ,European,125,14,0,2.160286341179387,0.6793278077685557,5,143
ZTTK SYNDROME; ZTTKS,Asian,125,15,0,1.683572793249019,0.312335516155857,7,571
ZTTK SYNDROME; ZTTKS,European,125,44,5,0.9380209700765298,0.3318416482805992,26,143
Zimmermann-Laband syndrome,European,125,0,0,1.120552623755039,0.2476397454449463,10,143
